id,title,score_badge,score_text,score_subtext,thumbnail,site,full_address,full_description,room
451,藝田民宿,9.6,傑出,39 則評語,https://cf.bstatic.com/xdata/images/hotel/square600/144923246.jpg?k=5fc083f56d062969c5b095a14350835a4503e81adf0e4ad0c6190df73098f2d7,https://www.booking.com/hotel/tw/yi-tian.zh-tw.html,花蓮縣豐裡村豐裡村中山路325號,"Yi Tian Homestay 設有自行車免費租借服務、共用休息室以及附戶外休息區和 WiFi（免費）的空調住宿，距離豐田移民村 600 公尺。館內提供私人停車位。
Yi Tian Homestay 的住客可以享用歐陸式早餐。
這間住宿有露台。
這間住宿設有附飛鏢的遊戲室。
Yi Tian Homestay 距離豐田文史館 700 公尺。最近的機場是花蓮機場，距離 Yi Tian Homestay 23 公里。",加大雙人床房－附陽台、山景雙人房、園景四人房、山景家庭房
452,花蓮遊,8.6,很棒,171 則評語,https://cf.bstatic.com/xdata/images/hotel/square600/63252534.jpg?k=6a28d37f62a60dbb59698eaf83886c71493b0afc6d3c4ad616879e70b22314d4,https://www.booking.com/hotel/tw/hua-lian-you.zh-tw.html,花蓮縣大漢村立業街4巷16​​-1號,"預訂花蓮遊可享 Genius 折扣！只要登入，預訂此住宿即可省一筆。
Hualien Travel 設有免費自行車租借服務、共用休息室以及附陽台和 WiFi（免費）的住宿，距離 Qixingtan Beach 1.2 公里。
每個房型都提供戶外休息區、空調、用餐區以及附衛星頻道平面電視的座位區。每個房型都提供附淋浴設施、拖鞋、吹風機和免費盥洗用品的私人衛浴。
Hualien Travel 有露台。
這間住宿提供租車服務。
Hualien Travel 距離七星潭海濱公園 2.5 公里。最近的機場是花蓮機場，距離 Hualien Travel 2 公里。住宿提供免費機場接駁服務。",標準雙人房、山景四人房、日式四人房
453,Dipper Ocean Hostel七星海民宿,8.1,非常好,96 則評語,https://cf.bstatic.com/xdata/images/hotel/square600/260914562.jpg?k=a64347b8a5ce9cbebbac3b07387dcbd347e29853bab1eb5c0ec80205bc65dc73,https://www.booking.com/hotel/tw/dipper-ocean-hostelqi-xing-hai-min-su.zh-tw.html,花蓮縣大漢村Mingtan Street8,"Dipper Ocean Hostel七星海民宿設有共用休息室、花園以及附陽台和 WiFi（免費）的空調住宿，距離 Qixingtan Beach 100 公尺。
Dipper Ocean Hostel七星海民宿距離七星潭海濱公園 600 公尺。最近的機場是花蓮機場，距離這間住宿 1 公里。住宿提供免費機場接駁服務。",標準四人房、4 床女性宿舍房的 1 個床位、4 床混合宿舍房、經濟三人房、標準加大雙人床房、小型雙人房、4 床男性宿舍房的 1 個床位
454,米荳籽親子民宿,8.4,非常好,19 則評語,https://cf.bstatic.com/xdata/images/hotel/square600/281156510.jpg?k=6bc45e0ca5ea0a7946d089ed36248b3c10fd9053c77d31983cde33f55f6b09f1,https://www.booking.com/hotel/tw/yin-xiang-shan-shui-min-su.zh-tw.html,花蓮縣Chu-ch'üan-li花蓮縣吉安鄉吉興4街131號 花蓮縣吉安鄉吉興4街131號,"米荳籽親子民宿位在 T'ien-pu，設有共用休息室，提供 WiFi（免費），距離花蓮市 3.2 公里。館內提供私人停車位。
所有房型都有陽台、空調、平面電視，以及私人衛浴，並提供淋浴設施和拖鞋。每個房型都設有享園景的露台。
米荳籽親子民宿提供花園、烤肉設備和兒童遊樂區。
最近的機場是花蓮機場，距離這間住宿 7 公里。",園景雙人房、高級四人房、園景四人房、園景家庭房、園景 Villa、高級雙人房
455,普立堤民宿,9.6,傑出,182 則評語,https://cf.bstatic.com/xdata/images/hotel/square600/92910807.jpg?k=b9365ca1aa48911ba8b9221ad9daedc62ffcdfed14f1d4e5e59402d23a046c17,https://www.booking.com/hotel/tw/pu-li-di-min-su.zh-tw.html,花蓮縣花蓮市Hualien City民孝街50號,"Pretty B&B 位於花蓮市，距離 Beibin Park Beach 2.9 公里，距離松園別館不到 3.7 公里，設有共用休息室、花園和 WiFi（免費）。
每個房型都設有私人衛浴和沖洗座、空調、電視以及冰箱。
Pretty B&B 有露台。
這間住宿提供租車服務。
Pretty B&B 距離花蓮港 1.6 公里，距離花蓮縣石雕博物館 2 公里。最近的機場是花蓮機場，距離 Pretty B&B 3 公里。住宿提供付費機場接駁服務。",雙人房－附私人衛浴、四人房－附私人衛浴、豪華雙人房－附浴缸、標準雙人房
456,阡豪旅宿,8.7,很棒,23 則評語,https://cf.bstatic.com/xdata/images/hotel/square600/313960378.jpg?k=7594ca6142cadcf5a0472014f64796d802e407cacbc3fbd5c71cb2eb3a65fd74,https://www.booking.com/hotel/tw/qian-hao-lu-su.zh-tw.html,花蓮縣花蓮市Hualien City廣東街198號,"Qian Hao Homestay 位在花蓮縣的花蓮市，靠近 Beibin Park Beach 和松園別館，提供免費私人停車位。
所有房型都有戶外休息區、空調、平面電視，以及私人衛浴，並提供淋浴設施和拖鞋。
住客還可以在花園內放鬆身心。
Qian Hao Homestay 附近的人氣景點包括花蓮城隍廟、花蓮文化創意產業園區和東線鐵道遺址。最近的機場是花蓮機場，距離這間住宿 6 公里。",經濟雙人房、雙床房、經典三人房、經典四人房、豪華客房（2 位成人 + 1 名兒童）、標準雙人房
457,綠沐屋民宿,8.9,很棒,102 則評語,https://cf.bstatic.com/xdata/images/hotel/square600/78880557.jpg?k=382e0f8bf682fc8578bbb66ee044be28c826d6cf7530c8651248d8f086dd4c52,https://www.booking.com/hotel/tw/lu-mu-wu-min-su.zh-tw.html,花蓮縣吉安知卡宣大道１段140號,"綠沐屋民宿位於吉安鄉，提供免費私人停車位，距離吉安慶修院和花蓮東大門國際觀光夜市約 10 分鐘車程。
每間客房均設有空調、用餐區和休息區，部分房型設有露台或陽台，額外設施包括電熱水壺，私人衛浴附免費盥洗用品，還提供免費 WiFi。",舒適三人房－附淋浴、高級雙人房、標準雙人房、園景四人房、四人房－附露台、園景家庭房
458,童話森林民宿,8.8,很棒,235 則評語,https://cf.bstatic.com/xdata/images/hotel/square600/296529553.jpg?k=9de8302459131099b5e288b12c600c40e834f3f32417ff0b66cfabbcf2234133,https://www.booking.com/hotel/tw/tong-hua-sen-lin-min-su.zh-tw.html,花蓮縣花蓮市Hualien City富吉路98號,"預訂童話森林民宿可享 Genius 折扣！只要登入，預訂此住宿即可省一筆。
Star Moon Forest Inn 位於花蓮市，提供附空調和 WiFi（免費）的住宿，距離松園別館 3.9 公里。
Star Moon Forest Inn 設有附淋浴設施的私人衛浴，並提供平面電視、拖鞋和吹風機。為了讓您更加方便，住宿可提供額外收費的毛巾和寢具。
這間住宿提供租車服務。
Star Moon Forest Inn 附近的人氣景點包括慈濟靜思堂、花蓮縣立體育場和花蓮天惠堂。最近的機場是花蓮機場，距離 Star Moon Forest Inn 4 公里。",標準雙人房、高級家庭房、家庭房
459,漫遊舍民宿,8,非常好,202 則評語,https://cf.bstatic.com/xdata/images/hotel/square600/27911236.jpg?k=8ee013d89df916959dd401bc7aa22a9b3b3bd95496548e6d293832c57e0bb604,https://www.booking.com/hotel/tw/cruise-homestay.zh-tw.html,花蓮縣花蓮市Hualien City國聯二路82-1號,"漫遊舍民宿位於花蓮，距離花蓮火車站僅 500 公尺，飯店提供舒適客房和全館免費 WiFi。
漫遊舍民宿距離自強夜市僅 6 分鐘車程，距離七星潭風景區 16 分鐘車程，距離太魯閣國家公園約 40 分鐘車程，距離花蓮機場不到 15 分鐘車程。
客房配有硬木地板、空調和有線電視。浴室內配有淋浴設施、吹風機和免費盥洗用品。
漫遊舍民宿設有共用休息室，亦提供自行車出租和行李寄存服務。",四人房、雙人房、家庭房、基本雙人房
460,後山拾光,9.3,好極了,258 則評語,https://cf.bstatic.com/xdata/images/hotel/square600/135876251.jpg?k=cb30a5ffe73961fee30dbffedaed42f2db8d24261449ff8d755bbf45f8976995,https://www.booking.com/hotel/tw/hou-shan-shi-guang.zh-tw.html,花蓮縣玉里鎮城東四街7號,"Hometown Times Homestay 位在花蓮縣的玉里鎮，提供 WiFi（免費）和免費私人停車位。
所有房型均有空調和電視。
Hometown Times Homestay 的住客可以享用單點式早餐。
這間住宿有露台。
這間住宿設有共用休息室。住客可以在附近騎自行車。
最近的機場是台東機場，距離 Hometown Times Homestay 67 公里。",雙床房－附外部私人衛浴、加大雙人床房－附陽台、加大雙人床房－附陽台、四人房－附陽台、四人房－附浴缸
461,艾里民宿,9.7,傑出,84 則評語,https://cf.bstatic.com/xdata/images/hotel/square600/226619903.jpg?k=ee91cce2732cf56e624d00e11e91443fc10a5c2209a610fd214fb803894eabd9,https://www.booking.com/hotel/tw/ai-li.zh-tw.html,花蓮縣花蓮市莊敬路267巷2號,"預訂艾里民宿可享 Genius 折扣！只要登入，預訂此住宿即可省一筆。
Alley Inn 位於花蓮市，享有園景，設有酒吧、花園和露台。 Alley Inn 提供 WiFi 和免費私人停車位。
所有房型都有戶外休息區、空調、平面電視，以及私人衛浴，並提供浴缸或淋浴設施和拖鞋。住宿也提供冰箱、迷你吧和電熱水壺。
住客可以在附近騎自行車。
這間住宿距離松園別館 4.2 公里，距離慈濟靜思堂 1.2 公里。最近的機場是花蓮機場，距離 Alley Inn 4 公里。",豪華雙人房－附陽台、豪華雙人房－附淋浴
462,花蓮齊愔居電梯民宿,9.5,傑出,242 則評語,https://cf.bstatic.com/xdata/images/hotel/square600/285833289.jpg?k=ffe0e844d4e6b598bf54794f8bed4b1f637871bbc14a22b2d18befbf52e0743c,https://www.booking.com/hotel/tw/qi-yin-ju-min-su-keyinn-space.zh-tw.html,"花蓮縣花蓮市Hualien CityNo. 212, Guoxing 5th Street","預訂花蓮齊愔居電梯民宿可享 Genius 折扣！只要登入，預訂此住宿即可省一筆。
花蓮齊愔居電梯民宿位於花蓮市。館內提供免費 WiFi。
每間客房均配備空調。房內還提供電熱水壺。私人衛浴設有淋浴設施，並備有吹風機和免費盥洗用品。其他設施包括書桌、床單和清潔用品。",市景標準雙人房、三人房－附陽台、標準雙床房、市景標準雙床房、標準雙人房、市景三人房、四人房－附陽台、附陽台的公寓
463,春天花園民宿,9,好極了,173 則評語,https://cf.bstatic.com/xdata/images/hotel/square600/28385064.jpg?k=2b53aa0f12352fc24a143b732657fbd1369e75181070148e2d1995a7f6750fb9,https://www.booking.com/hotel/tw/spring-garden-homestay.zh-tw.html,花蓮縣花蓮市Hualien City球崙一路269號,"預訂春天花園民宿可享 Genius 折扣！只要登入，預訂此住宿即可省一筆。
春天花園民宿位於花蓮，提供免費自行車。全館均提供免費 WiFi。
民宿距離花蓮火車站有 10 分鐘車程，距離美崙濱海公園有 7 分鐘車程。
客房配有平面電視、空調和休息區。私人衛浴配有淋浴設施、吹風機和免費盥洗用品。
民宿設有共用廚房。其他設施包括共用休息室、票券服務和觀光旅遊櫃檯。民宿提供免費停車場。",雙人房、四人房、三人房－附私人衛浴
464,印象花蓮民宿,9.6,傑出,111 則評語,https://cf.bstatic.com/xdata/images/hotel/square600/47830586.jpg?k=c7fc24fbf6383a359016fc78d44fc1a670051a7e5da85a84b01d3f8bb62a96bb,https://www.booking.com/hotel/tw/yin-xiang-hua-lian-min-su.zh-tw.html,花蓮縣花蓮市Hualien City富裕五街105號,"預訂印象花蓮民宿可享 Genius 折扣！只要登入，預訂此住宿即可省一筆。
Normans B&B 位於花蓮市，提供享市景的住宿，設有 WiFi（免費）和免費私人停車位，距離 Beibin Park Beach 3 公里。
所有房型均鋪有磁磚地板，設有設備齊全且附洗碗機的廚房、用餐區，以及附淋浴設施和吹風機的私人衛浴，也提供衛星頻道平面電視。住宿也提供微波爐、冰箱、烤箱和電熱水壺。
Normans B&B 的住客可以享用單點式或亞洲風味早餐。
這間住宿有陽光露台。 Normans B&B 提供洗衣服務，還設有傳真和影印等商務設備。
這間住宿設有共用休息室。住客可以在附近騎自行車。
Normans B&B 距離松園別館 4 公里，距離慈濟靜思堂 1.2 公里。最近的機場是花蓮機場，距離這間住宿 4 公里。這間住宿提供免費機場接駁服務。",加大雙人床房、豪華雙人房、標準四人房
465,花蓮干城小鎮民宿,8.7,很棒,37 則評語,https://cf.bstatic.com/xdata/images/hotel/square600/23301806.jpg?k=0fe9f9d2f5ea663c64cab5ea9feb9b2930bbc639e81c8b36e8b62e70cede9905,https://www.booking.com/hotel/tw/gancheng-township-homestay.zh-tw.html,花蓮縣吉安干城一街305號,"預訂花蓮干城小鎮民宿可享 Genius 折扣！只要登入，預訂此住宿即可省一筆。
花蓮干城小鎮民宿四周環繞著山巒景致，館內提供寵物友善的鄉村風格住宿空間，並提供免費 WiFi 及免費自行車租賃服務。民宿距離南濱夜市有 20 分鐘車程。
民宿距離花蓮車站有 25 分鐘車程，距離花蓮機場則有 30 分鐘車程。
客房均擁有溫馨的配置，並配有可收看有線頻道的平面電視、冰箱及衣櫃。附設的私人衛浴內則備有盥洗用品及吹風機。部分房型設有陽台或戶外用餐區。
館內每日於用餐區供應早餐。
觀光旅遊櫃檯可協助客人規劃旅遊行程。櫃台工作人員可提供行李寄存、票券服務及燒烤設施租賃服務。民宿亦提供免費私人停車位。",高級雙人房、高級四人房、豪華小屋、山景四人房、單臥室小木屋、三臥室平房小屋、單臥室小木屋、雙人房－附私人衛浴、四人房－附衛浴
466,月光踏浪,8.9,很棒,45 則評語,https://cf.bstatic.com/xdata/images/hotel/square600/266630315.jpg?k=bd49749a0b4938ccc449127824166e4ccb536ef12f24201080f14b8999e6ed88,https://www.booking.com/hotel/tw/yue-guang-ta-lang-hui-lan-hai-min-su.zh-tw.html,"花蓮縣花蓮市Hualien CityNo. 19, Haibin Street","預訂月光踏浪可享 Genius 折扣！只要登入，預訂此住宿即可省一筆。
月光踏浪位在花蓮市，距離 Beibin Park Beach 70 公尺，距離松園別館 1.2 公里，提供WiFi（免費），享有海景。
每個房型都設有私人衛浴和淋浴設施、空調、平面電視以及冰箱。
月光踏浪附近的人氣景點包括花蓮鐵道文化園區、東線鐵道遺址和北濱公園。最近的機場是花蓮機場，距離這間住宿 6 公里。",雙人房、家庭房、四人房
467,i LIFE De'an,8.8,很棒,126 則評語,https://cf.bstatic.com/xdata/images/hotel/square600/273004881.jpg?k=3ea946a756665bedf6f74a3943926959d02ff36e3d7c7658d4e6d2a0acda911f,https://www.booking.com/hotel/tw/i-life.zh-tw.html,"花蓮縣花蓮市Hualien CityNo. 299, De’an 1st St","預訂i LIFE De'an可享 Genius 折扣！只要登入，預訂此住宿即可省一筆。
i LIFE De'an 位在花蓮縣的花蓮市，距離 Beibin Park Beach 不到 2.1 公里，提供 WiFi（免費）、兒童遊樂場、共用休息室和免費私人停車位。
所有房型均有座位區、有線頻道平面電視，，私人衛浴有沖洗座和淋浴設施，且附吹風機。
i LIFE De'an 有露台。
這間住宿提供租車服務。
i LIFE De'an 距離松園別館 3.5 公里，距離花蓮文化創意產業園區 1.7 公里。最近的機場是花蓮機場，距離 i LIFE De'an 6 公里。",標準雙人房、豪華雙人房、經典四人房、日式客房
468,花蓮七星潭自然海個性民宿,8.4,非常好,237 則評語,https://cf.bstatic.com/xdata/images/hotel/square600/290870622.jpg?k=1c26c1550d297e8e7242489b85732eb4402ded5a8c00d02fa54f2e06ac00d885,https://www.booking.com/hotel/tw/hua-lian-qi-xing-tan-zi-ran-hai-ge-xing-min-su.zh-tw.html,花蓮縣大漢村大漢村德莊街4號,"預訂花蓮七星潭自然海個性民宿可享 Genius 折扣！只要登入，預訂此住宿即可省一筆。
Natural High B&B 位於大漢村，提供 WiFi（免費）、空調、免費自行車租借服務和花園，距離 Qixingtan Beach 100 公尺，距離七星潭海濱公園 1.5 公里。
每個房型都提供附淋浴設施、拖鞋和吹風機的私人衛浴。
Natural High B&B 提供美式或亞洲風味早餐。
這間住宿有露台。
Natural High B&B 提供租車服務。住客可以在附近騎自行車。
最近的機場是花蓮機場，距離 Natural High B&B 2 公里。住宿提供免費機場接駁服務。",標準雙人房、標準三人房、標準四人房、日式套房、海景雙人／雙床房
